Domain,Variable,Level,Value,Description,Data Type,Label,Role,Origin,Length,Significant Digit,Controlled Terminology,Category,Comments,Key Value
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX5""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX5""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX6""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX6""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX7""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX7""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX8""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX8""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX9""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDX9""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDXO""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMDXO""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET1""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET1""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET10""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET10""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET2""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET2""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET3""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET3""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET4""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET4""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET5""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET5""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET6""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET6""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET7""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET7""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET8""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET8""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET9""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LOCMET9""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LVRCIND""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LVRCIND""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""LYNCHSYN""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""LYNCHSYN""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MERCKNUM""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MERCKNUM""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""METASTPT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""METASTPT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MH2PHSCD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MH2PHSCD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHABCMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHABCMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHABCMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHABCMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHABLMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHABLMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHABLMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHABLMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHACITES""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHACITES""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHADGMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHADGMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHADGMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHADGMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHALNMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHALNMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHALNMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHALNMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHALTYPE""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHALTYPE""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHANEMIA""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHANEMIA""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHANSMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHANSMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHANSMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHANSMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHARMMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHARMMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHARMMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHARMMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHASKMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHASKMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHASKMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHASKMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHATPMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHATPMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHATPMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHATPMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHAXLMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHAXLMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHAXLMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHAXLMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBCKMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBCKMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBCKMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBCKMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBDMMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBDMMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBDMMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBDMMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBINETS""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBINETS""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLASTS""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLASTS""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLDMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLDMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLDMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLDMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLKLAD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLKLAD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLTMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLTMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBLTMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBLTMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBMWMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBMWMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBMWMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBMWMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBNKMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBNKMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBNKMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBNKMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBONED""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBONED""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMW""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBONMW""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBRNMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBRNMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBRNMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBRNMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBSTMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBSTMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBSTMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBSTMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBTGMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBTGMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBTGMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBTGMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWAMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWAMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWAMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWAMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWLMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWLMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWLMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWLMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWPMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWPMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWPMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWPMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWRMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWRMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHBWRMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHBWRMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCAUSE""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCAUSE""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCDISPR""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCDISPR""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCHKMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCHKMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCHKMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCHKMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCHWMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCHWMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCHWMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCHWMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCLNMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCLNMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCLNMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCLNMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCNS""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCNS""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCNSMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCNSMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCNSMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCNSMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCOLMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCOLMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCOLMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCOLMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCSTMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCSTMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCSTMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCSTMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCUMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCUMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHCUMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHCUMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHDLTYPE""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHDLTYPE""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHDPDIAG""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHDPDIAG""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHDT""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHDT""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHDTM""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHDTM""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHDURUN""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHDURUN""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEABMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEABMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEABMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEABMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEARMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEARMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEARMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEARMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHELTMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHELTMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHELTMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHELTMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHENODAL""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHENODAL""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHESOMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHESOMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHESOMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHESOMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHETCMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHETCMET""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHETCMTD""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHETCMTD""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEVDTYP""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEVDTYP""}"
SUPPMH,QVAL,"QNAM,DOMAIN","{""DOMAIN"":""='MH'"",""QNAM"":""MHEYEMET""}",,text,,,CRF,200,0,,,,"SUPPMH.QVAL.{""DOMAIN"":""='MH'"",""QNAM"":""MHEYEMET""}"
